id;Compartiment;Parcelle;Ilot;id-?lot;Surface;Date d'obs;Etendue [h;Etendue [m;Habitat Ni;Recouvreme;Stade de d;Structure;Associatio;Essence 1;Annee_1;Essence 2;Annee_2;Essence 3;Annee_3;Autres  +;Petit Bois;Bois moyen;Gros bois_;Surface te;Petits boi;Bois moy_2;Gros boi_1;Surface _1;Petits b_1;Bois moy_3;Gros boi_2;Surface _2;Surface _3;Qualit€?ô÷;Remarque;Provenance;WKT
141;1;A;1;A1;;juil-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vieille futaie de h€Œôùô®tre;;MULTIPOLYGON (((167075.551458335 152213.184446333,167138.394448263 152216.89930288,167145.824161358 152220.614159428,167147.372018253 152243.52244147,167172.756871328 152242.284155955,167187.925868897 152251.571297323,167191.640725444 152259.001010419,167221.359577824 152261.78715283,167252.935858478 152228.353443902,167213.929864729 152191.824021185,167160.06444479 152151.270170541,167159.301666729 152161.298872743,167168.881175353 152205.059809864,167131.37957625 152196.568881769,167122.997506203 152190.25511472,167074.936676003 152189.710824457,167060.676271119 152192.649991876,167042.03432962 152195.589159295,167039.966026621 152183.397057408,167030.713092155 152181.111038305,167023.746176791 152179.58702557,167024.943615369 152172.620110207,167009.921204118 152176.756716204,166990.217896606 152175.34156152,166968.337428044 152171.640387735,166938.836895803 152173.273258521,166919.200921543 152172.349075726,166906.237078068 152184.388925103,166916.629853083 152183.614773515,166947.763256112 152188.622243932,166963.329957626 152189.710824456,166981.944684612 152197.330888136,166990.762186869 152197.548604241,166995.007650918 152204.733235709,166993.37478013 152216.381047332,166985.066833726 152228.613578392,167004.576797383 152236.246982047,167005.482879852 152264.804201918,166989.689014778 152256.287902123,166975.908093291 152276.417338001,167015.85728142 152306.456650005,167006.141067871 152353.753521407,167004.089303522 152380.471037313,167003.908175909 152388.149988621,167024.288775838 152395.368832952,167024.007823738 152362.552636681,167101.400668478 152404.344772838,167147.526803943 152420.132913166,167138.634902596 152435.386977868,167143.914595776 152437.125276472,167151.613935576 152442.473982451,167165.851245914 152448.035344636,167197.816461759 152449.684563458,167253.288011305 152470.893589911,167238.99594689 152515.906719695,167264.561759474 152525.736381351,167278.258468046 152499.72182472,167263.538678207 152493.888294202,167261.062107176 152460.918942345,167252.858465633 152447.452587361,167244.654824091 152441.415945471,167234.748539964 152429.807018758,167241.713895991 152400.862094826,167264.003035276 152408.756164989,167272.051891129 152386.467025705,167255.102858131 152376.947705803,167234.052004361 152363.016993748,167223.526577477 152335.774712401,167182.353584075 152335.155569643,167129.107306895 152311.937716221,167095.983169346 152327.416285168,167062.111175731 152287.685352118,167038.712464239 152260.239295934,167075.241886956 152229.591729417,167075.551458335 152213.184446333)))
140;1;A;2;A2;;juil-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vieille futaie de h€Œôùô®tre;;MULTIPOLYGON (((166919.200921543 152172.349075726,166938.836895803 152173.273258521,166968.337428044 152171.640387735,166990.217896606 152175.34156152,167009.921204118 152176.756716204,167024.943615369 152172.620110207,167023.746176791 152179.58702557,167030.713092155 152181.111038305,167039.966026621 152183.397057408,167042.03432962 152195.589159295,167060.676271119 152192.649991876,167074.936676003 152189.710824457,167122.997506203 152190.25511472,167131.37957625 152196.568881769,167168.881175353 152205.059809864,167159.301666729 152161.298872743,167160.06444479 152151.270170541,167156.040016871 152148.79359723,167025.898929294 152062.708052919,167013.459090826 152078.525931034,167016.942548507 152081.573956506,166919.200921543 152172.349075726)))
14;1;A;3;A3;3102.87;juil-18;0.31;3102.87;G4;30%;FJ;FR;4;MR 40 %;1980;ES 40 %;1980;EP 20 %;1954;"Peuplier baupr€Œôùô® (1980)
FR";27;55;18;23;;;;0;;;;0;23;M;"Merisier et erable plant€Œôùô® sur ancienne pessi€Œôùô®re 
 Peuplier baupr€Œôùô® de 180 cm de circonf€Œôùô®rence = Danger pour le golf
Fr€Œôùô®ne mang€Œôùô® par la h€Œôùô®traie 
Qualit€Œôùô® par essence : MR = U  ES = M  EP = B";;MULTIPOLYGON (((167138.634902596 152435.386977866,167147.526803943 152420.132913166,167101.400668478 152404.344772838,167024.007823738 152362.552636681,167024.288775838 152395.368832955,167114.386639885 152426.891963987,167138.634902596 152435.386977866)))
15;1;B;1;B1;16112.26;juil-18;1.61;16112.26;G4;30%;FVR;FIB;4;EP 25%;1954;HE 15 %;1884;HE 50%;1990-1998-2002;CR 10 %;0;0;100;4;0;100;0;2;100;;;7;13;B;"Intervention urgente dans les jeunes peuplements 
Qualit€Œôùô® par essence: EP = S HE = S  HE (jeune) = U CR = B";;MULTIPOLYGON (((167332.727881404 152329.196320598,167313.611848754 152304.508003124,167312.063991859 152300.17400382,167252.935858478 152228.353443902,167221.359577824 152261.78715283,167191.640725444 152259.001010419,167187.925868897 152251.571297323,167172.756871328 152242.284155955,167147.372018253 152243.52244147,167132.512592063 152275.098722124,167153.563445832 152288.410291419,167152.944303074 152292.125147967,167129.107306895 152311.937716221,167182.353584075 152335.155569643,167223.526577477 152335.774712401,167234.052004361 152363.016993748,167255.102858131 152376.947705803,167272.051891129 152386.467025705,167275.457176297 152364.487457799,167304.866457298 152338.793033346,167332.727881404 152329.196320598)))
16;1;B;2;B2;5505.98;juil-18;0.55;5505.98;G1;30%;P;FR;1;CS 20%;1977;BV 60 %;;CR 15%;1977;PS 5%;;;;0;;;;0;;;;0;;B;"Zone barbecue, l'aire devient tr€Œôùô®s exig€Œôùô®e car colonis€Œôùô®e par bouleau et pin sylvestre
Autrefois pelouse €Œôùô® bruy€Œôùô®re, penser €Œôùô® r€Œôùô®am€Œôùô®nager le barbecue. Semis de 1977";;MULTIPOLYGON (((167132.512592063 152275.098722124,167104.651167957 152251.571297323,167075.241886956 152229.591729417,167038.712464239 152260.239295934,167062.111175731 152287.685352118,167095.983169346 152327.416285168,167129.107306895 152311.937716221,167152.944303074 152292.125147967,167153.563445832 152288.410291419,167132.512592063 152275.098722124)))
17;1;B;3;B3;2698.51;juil-18;0.27;2698.51;G1;10%;P;FR;1;CR 100%;1977;;;;;;100;0;0;10.5;;;;0;;;;0;10.5;B;D€Œôùô®sgination des plus gros arbres €Œôùô® faire.;;MULTIPOLYGON (((167075.241886956 152229.591729417,167104.651167957 152251.571297323,167132.512592063 152275.098722124,167147.372018253 152243.52244147,167145.824161358 152220.614159428,167138.394448263 152216.89930288,167075.551458335 152213.184446333,167075.241886956 152229.591729417)))
11;1;B;4;B4;5635.26;juil-18;0.56;5635.26;G1;70%;P;FR;2;HE 40 %;1976;ES 40 %;1982;CR 20 %;1985;;86;14;0;16;;;;0;;;;0;16;S;C€Œôùô®me €Œôùô®triqu€Œôùô®e;Origine ind€Œôùô®termin€Œôùô®e;MULTIPOLYGON (((167355.915049287 152355.319335881,167332.727881404 152329.196320598,167304.866457298 152338.793033346,167275.457176297 152364.487457799,167272.051891129 152386.467025705,167264.003035276 152408.756164989,167309.764521545 152441.789290839,167355.915049287 152355.319335881)))
12;1;B;5;B5;2710.41;juil-18;0.27;2710.41;G1;20%;P;FR;1;CR 100%;1996;;;;;;100;0;0;10.5;;;;0;;;;0;10.5;B;Semis naturel de ch€Œôùô®ne rouge issu de quelques vieux arbres de bonnes venues.;CR originaire d'un semis naturel;MULTIPOLYGON (((167264.003035276 152408.756164989,167262.76474976 152417.4241636,167268.956177339 152431.200089963,167252.858465633 152447.452587361,167261.062107176 152460.918942345,167263.538678207 152493.888294202,167278.258468046 152499.72182472,167303.494652876 152453.910751995,167309.764521545 152441.789290839,167264.003035276 152408.756164989)))
13;1;B;6;B6;1002.04;juil-18;0.1;1002.04;G1;50%;P;FR;1;ES 100 %;1981;;;;;;67;33;0;10;;;;0;;;;0;10;S;Semis de 1981;Semis;MULTIPOLYGON (((167252.858465633 152447.452587361,167268.956177339 152431.200089963,167262.76474976 152417.4241636,167264.003035276 152408.756164989,167241.713895991 152400.862094826,167234.748539964 152429.807018758,167244.654824091 152441.415945471,167252.858465633 152447.452587361)))
55;1;C;1;C1;8355.98;juil-18;0.84;8355.98;G1;10%;FVR;FR;1;HE 100%;1864;;;;;Erable et rhododendron;0;18;82;31;;;;0;;;;0;31;S;Vieille h€Œôùô®traie en voie d'irr€Œôùô®gularisation. Semis d'€Œôùô®rable. G€Œôùô®n€Œôùô®e par le rhododendron;;MULTIPOLYGON (((166875.106072083 152249.474862287,166911.958423923 152268.520405464,166923.107034563 152278.430281589,166945.404255844 152305.217915489,167004.089303522 152380.471037313,167006.141067871 152353.753521407,167015.85728142 152306.456650005,166975.908093291 152276.417338001,166989.689014778 152256.287902123,167005.482879852 152264.804201918,167004.576797383 152236.246982047,166978.230720508 152225.938906492,166954.230239268 152233.061629955,166946.333306731 152255.358851236,166936.733114235 152268.520405464,166933.171752503 152256.442743937,166919.85535646 152241.732771564,166882.073953733 152224.080804717,166875.106072083 152249.474862287)))
139;1;C;2;C2;;juil-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vieille futaie de h€Œôùô®tre;;MULTIPOLYGON (((166882.073953733 152224.080804714,166919.85535646 152241.732771564,166918.926305573 152229.345426408,166923.261876378 152217.422606695,166932.242701616 152211.538617746,166956.088341041 152215.254821293,166963.520748135 152212.157985004,166977.921036879 152217.267764881,166978.230720508 152225.938906492,166985.066833726 152228.613578391,166993.37478013 152216.381047332,166995.007650918 152204.733235709,166990.762186869 152197.548604241,166981.944684612 152197.330888136,166963.329957626 152189.710824456,166947.763256112 152188.622243932,166916.629853083 152183.614773515,166906.237078068 152184.388925103,166898.033261796 152192.008016805,166882.866985804 152206.093323245,166882.837055419 152206.77220153,166882.824430737 152207.058553422,166882.073953733 152224.080804714)))
56;1;C;3;C3;1689.67;juil-18;0.17;1689.67;G3;20%;FJ;FR;1;EP 100%;1960;;;;;;25;35;40;25.5;;;;0;;;;0;25.5;M;Ilots entre des feuillus. Acc€Œôùô®s difficile car entour€Œôùô® par le ravin du primaire.;;MULTIPOLYGON (((166936.733114235 152268.520405464,166946.333306731 152255.358851236,166954.230239268 152233.061629955,166978.230720508 152225.93890649,166977.921036879 152217.267764881,166963.520748135 152212.157985004,166956.088341041 152215.254821293,166932.242701616 152211.538617746,166923.261876378 152217.422606695,166918.926305573 152229.345426408,166919.85535646 152241.732771564,166933.171752503 152256.442743937,166936.733114235 152268.520405464)))
137;1;D;1;D1;;juil-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vieille futaie de h€Œôùô®tre;;MULTIPOLYGON (((167087.934313493 151941.99991837,167040.10782623 151992.698740943,166996.920328087 152043.539328385,167025.898929294 152062.708052919,167156.040016871 152148.79359723,167226.87176548 152095.096613477,167175.630374615 152047.827957937,167127.515115388 152039.772462047,167087.934313493 151941.99991837)))
22;1;D;2;D2;10983.92;juil-18;1.1;10983.92;G3;100%;FJ;FR;1;PK 100%;1978;;;;;;38;62;0;21;;;;0;;;;0;21;S;"Peuplement unique issu d'un verger €Œôùô® graine. Les peuplements m€Œôùô®res sont en voie de disparition. Le ph€Œôùô®notype n'est pas bien connu pour chaque arbre. 
 N€Œôùô®cessit€Œôùô® de faire connaitre ce peuplement pour son caract€Œôùô®re unique. Travail de fin d'€Œôùô®t";Verger €Œôùô® graine de Koekelare;MULTIPOLYGON (((166946.323983283 151908.325375974,167040.107826223 151992.698743222,167087.934313493 151941.99991837,167014.256325301 151832.102078834,166946.369399495 151908.274416838,166946.323983283 151908.325375974)))
20;1;D;3;D3;9411.44;juil-18;0.94;9411.44;G4;90%;FA;FIP;2;PS 40 %;1938;CR 30 %;1991;CT 30%;1991;;59;0;41;30;;;;0;;;;0;30;B;A terme, deviendra peuplement feuillus toujours dans UG10. Gaulis de tsuga sous la futaie;;MULTIPOLYGON (((166916.477773664 151942.921124044,166892.594773371 151971.099627987,166996.92032808 152043.539330663,167040.107826223 151992.698743221,166946.369399495 151908.274416838,166935.625195046 151920.329921838,166921.831673812 151936.604292214,166919.500984216 151939.473376159,166916.477773664 151942.921124044)))
18;1;D;4;D4;10452.09;juil-18;1.05;10452.09;G1;30%;FA;FR;3;HE 40 %;1875;ES 40%;1900;CP 10%;1900;"MR 9 %
Ormes 1%";;;;0;;;;0;;;;0;;B;"Prolongation du ravin, zone de protection
Le fond est r€Œôùô®guli€Œôùô®rement inond€Œôùô®.";;MULTIPOLYGON (((167160.06444479 152151.270170541,167213.929864729 152191.824021185,167247.982716415 152140.744743656,167331.566988733 152063.661470296,167358.87016448 152042.162554552,167347.35512906 152021.250191377,167337.758416312 152011.034335872,167156.040016864 152148.79359951,167160.06444479 152151.270170541)))
21;1;E;1;E1;28842.38;juil-18;2.88;28842.38;G4;90%;FA;FIP;2;PS 40 %;1938;CR 30 %;1991;CT 30%;1991;;59;0;41;30;;;;0;;;;0;30;B;A terme, deviendra peuplement feuillus toujours dans UG10. Gaulis de tsuga sous la futaie;;MULTIPOLYGON (((166916.477773664 151942.921124044,166919.500984216 151939.473376158,166921.831673812 151936.604292214,166935.625195046 151920.329921838,167014.256325301 151832.102078834,167012.405534593 151807.885700398,167000.282776048 151785.952255814,166982.161126675 151770.705074964,166960.602612767 151764.081299676,166908.612225602 151761.331808047,166861.370960342 151792.576031102,166777.434387683 151879.617678861,166788.794433124 151904.536488215,166806.384180903 151920.293970603,166873.078641235 151957.305731556,166892.594773371 151971.099627987,166916.477773664 151942.921124044)))
19;1;E;2;E2;16263.4;juil-18;1.63;16263.4;G3;0%;FA;FIP;3;PS 40%;1938;TY 60%;1991;;;;74;21;5;26;;;;0;;;;0;26;B;Perchis sous la futaie. A terme, deviendra peuplement feuillus toujours dans UG10;TY : Arboretum de Spa;MULTIPOLYGON (((166872.345735077 151960.970262342,166873.078641235 151957.305731556,166806.384180903 151920.293970603,166788.794433124 151904.536488215,166777.434387683 151879.617678861,166757.279468352 151896.840973562,166726.863862816 151917.362345972,166694.249538808 151941.181796092,166678.492056422 151960.237356186,166678.492056422 151960.237356186,166679.957868737 151962.436074657,166697.547616516 151975.628385493,166702.31150654 151989.553602484,166732.727112076 151985.15616554,166738.223908257 151988.454243248,166744.087157517 151999.44783561,166759.844639903 152011.54078721,166792.82541699 152046.35382969,166806.017727825 152050.751266635,166818.110679423 152041.589939667,166840.830770305 152013.373052604,166872.345735077 151960.970262342)))
138;1;F;1;F1;;juil-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vieille futaie de h€Œôùô®tre;;MULTIPOLYGON (((167025.898929294 152062.708052919,166996.92032808 152043.539330663,166892.594773371 151971.099627987,166873.078641235 151957.305731557,166840.830770305 152013.373052604,166818.110679423 152041.589939667,166806.017727825 152050.751266635,166792.82541699 152046.35382969,166759.844639903 152011.54078721,166744.087157517 151999.44783561,166738.223908257 151988.454243248,166732.727112076 151985.15616554,166702.31150654 151989.553602484,166697.547616516 151975.628385493,166679.957868737 151962.436074657,166661.033002108 151983.790676204,166655.777408796 151988.852168628,166639.037069077 152004.974259433,166649.59761647 152020.533882518,166673.983732565 152041.904931086,166702.853394668 152054.46510876,166712.289150031 152060.65146492,166721.178131491 152070.680860525,166729.317251596 152083.772189984,166731.926788317 152097.1207049,166735.144299196 152113.579178776,166743.935536559 152124.986213762,166755.515532629 152140.011791483,166771.715662283 152153.509295843,166789.899800102 152162.632608977,166808.012011784 152167.681616194,166834.844614967 152175.161542423,166853.363933267 152183.915546782,166867.267045409 152189.681033051,166878.055375453 152200.469363095,166882.866985804 152206.093323244,167016.942548507 152081.573956506,167013.459090826 152078.525931034,167025.898929294 152062.708052919)))
10;1;G;1;G1;7216.96;juil-18;0;;;;;;;CT;;;;;;;;;;0;;;;0;;;;0;;;"Abb€Œôùô® Huyberechts tu€Œôùô® le 22 juillet 1944 par Allemands
Chataigner : Hdom = 35m
281 cm circonf€Œôùô®rence";;MULTIPOLYGON (((167360.589305511 152370.059742619,167574.81269975 152482.434153182,167589.67212594 152456.120585972,167372.66258929 152343.746175407,167358.731877237 152369.131028482,167360.589305511 152370.059742619)))
8;1;H;1;H1;37683.88;juil-18;3.77;37683.88;G1;20%;AM;FIP;5;CP 40 %;1864;ES 30%;1864;HE 20 %;1864;PY, FR, PG, ormes 10%;33;17;50;28;;;;0;;;;0;28;S;"Vieille futaie de ch€Œôùô®ne en voie de transformation (depuis 40 ans),
 irr€Œôùô®gularisation r€Œôùô®ussie mais intervention tr€Œôùô®s urgente 
Hdom = 32 m";;MULTIPOLYGON (((168061.053793086 152660.122542318,168070.11793725 152663.602463648,168071.650201889 152661.408539279,168086.763903101 152639.382235093,168077.848908838 152605.985830801,168071.847572033 152603.714702326,168056.752129737 152598.523012679,168056.467882205 152598.510339222,168056.467882924 152598.510336978,167943.329464899 152559.109106785,167922.637465739 152551.938678076,167912.527073518 152541.699059483,167912.527074535 152541.699057777,167908.171301753 152537.319179384,167907.210346759 152536.407086508,167911.424074517 152523.922612119,167741.690941543 152368.362927057,167751.441716519 152349.139970676,167724.507123396 152309.108900033,167709.583032516 152287.58820364,167708.175482189 152290.599706665,167652.177531915 152410.344258368,167671.804084355 152425.871042076,167900.388209588 152590.85462558,167911.7229596 152598.770958921,167955.082876311 152622.160125613,167994.474799976 152636.271663636,168000.692769388 152621.877293073,168016.586045061 152627.755627912,168011.408067866 152642.337738645,168061.053793086 152660.122542318)))
5;1;H;2;H2;8228.84;juil-18;0.82;8228.84;G3;100%;F;FR;1;MH 100%;2004;;;;;"Pteridium acquilinum 100%
Rubus sp. 100%";;;;0;;;;0;;;;0;;B;"50 % du peuplement restant
Hdom = 8m";Verger €Œôùô® graine de Fenfe;MULTIPOLYGON (((167639.1990439 152494.664094466,167683.273352179 152514.73337731,167723.773892525 152533.277261863,167760.130353507 152550.166997086,167808.431513834 152572.680840022,167828.373563294 152581.939648701,167818.975917839 152568.005208889,167801.703917821 152546.415208869,167756.724751109 152516.549042171,167736.574084421 152489.921375478,167671.804084355 152425.871042076,167639.1990439 152494.664094466)))
6;1;H;3;H3;9745.95;juil-18;0.97;9745.95;F3;100%;0;T;0;CS  5%;2011;BV 70%;;ES 5 %;;"
Prunus serotina - 20%
";;;;0;;;;0;;;;0;;C;"Plantation de ch€Œôùô®ne rat€Œôùô®e
Tout envahi par ronce et hautes herbes
Autrefois vieille h€Œôùô®traie";;MULTIPOLYGON (((167828.373563294 152581.939648701,167839.146455008 152586.941348426,167881.701622939 152606.773728241,167912.799630273 152621.278006018,167945.116484478 152636.182762054,167996.795591851 152659.967688156,168032.229211629 152676.274118093,168055.84935576 152687.055705515,168055.849356275 152687.055706399,168057.981704824 152681.371509831,168058.199356052 152681.058092065,168070.11793725 152663.602463648,168061.053793086 152660.122542318,168011.408067866 152642.337738644,167955.082876311 152622.160125613,167911.7229596 152598.770958921,167900.388209588 152590.85462558,167671.804084355 152425.871042076,167736.574084421 152489.921375478,167756.724751109 152516.549042171,167801.703917821 152546.415208869,167818.975917839 152568.005208889,167828.373563294 152581.939648701)))
7;1;H;4;H4;;juil-18;0;;G1;20%;P;FR;1;ES 100 %;1978;;;;;;79;21;0;8.5;;;;0;;;;0;8.5;B;"Plants tr€Œôùô®s serr€Œôùô®s 
D€Œôùô®signation urgente
C€Œôùô®mes €Œôùô®triqu€Œôùô®es 
Hdom = 19m
Autrefois vieille h€Œôùô®traie";;MULTIPOLYGON (((168011.408067866 152642.337738645,168016.586045061 152627.755627912,168000.692769388 152621.877293073,167994.474799976 152636.271663636,168011.408067866 152642.337738645)))
4;1;I;1;I1;15542.38;juil-18;1.55;15542.38;G3;0%;FJ;FR;1;PST 100%;1981;;;;;;10;90;0;27.5;;;;0;;;;0;27.5;C;"Hdom = 22m
Circonf€Œôùô®rence = 77 et 112 cm 
Nombreuses trou€Œôùô®es, 50 % du peuplement est mort
Attention, danger pour autoroute ! 
Plantation de de Gembline de Meux";"Experimentation Bokryk
Pinus strobus (Quebec, New Brunswick)";MULTIPOLYGON (((168209.434026614 152459.525871138,168188.692744224 152516.17743349,168205.100027309 152591.712849955,168188.073601466 152631.337986462,168234.818879689 152649.602697819,168288.993871007 152657.961125052,168313.140438565 152581.496994449,168282.492872048 152553.635570342,168285.588585838 152544.967571733,168278.778015501 152521.44014693,168209.434026614 152459.525871138)))
3;1;J;1;J1;19629.06;juil-18;1.96;19629.06;G1;40%;FVR;FIB;3;CS 40%;;CR 30%;;ES 20%;;"HE 7 %
FR 3 % 
Crataegus monogyna";9;41;50;32;;;;0;;;;0;32;B;"Hdom = 28m
Fr€Œôùô®ne chalaros€Œôùô®
Pr€Œôùô®sence de  tr€Œôùô®s gros bois (+ de 200 cm de circonf€Œôùô®rence) 
Qualit€Œôùô® par essence :  CS = S  CR = B  HE = B  ES = B  FR = M";;MULTIPOLYGON (((168531.985668566 152364.699375349,168567.789085269 152376.753792027,168609.709668646 152401.942125387,168656.30808536 152402.841708721,168728.994418767 152428.389875413,168731.513252103 152365.778875351,168700.567585405 152277.25987526,168687.613585392 152262.506708578,168653.249502023 152241.816291892,168649.291335353 152247.393708562,168657.027752027 152258.728458573,168607.910501977 152298.130208615,168546.379001914 152351.205625335,168531.985668566 152364.699375349)))
1;1;J;2;J2;4358.31;juil-18;0.44;4358.31;G1;80%;FV;FR;1;HE100%;1885;;;;;"Ulmus glabra - >75%
Prunus Serotina - <5%
Ulmus minor - <5%
Cotoneaster - <5%
Corylus avellana - <5%";10;0;90;39;;;;0;;;;0;39;S;"Hdom = 36m 
";;MULTIPOLYGON (((168434.6507518 152278.159458593,168322.922501686 152213.569375195,168312.847168343 152214.828791862,168315.725835012 152259.448125241,168348.290751712 152279.778708596,168390.931001756 152283.197125266,168415.21975178 152291.833125276,168473.872585174 152342.569625326,168491.324501858 152345.628208662,168502.839168536 152335.013125319,168464.876751831 152293.81220861,168475.851668509 152283.017208599,168452.642418485 152263.406291912,168434.6507518 152278.159458593)))
2;1;J;3;J3;1754.73;juil-18;0.18;1754.73;G1;80%;P;FIB;3;BV 80%;1985;FR 20%;1985;;;;97;3;0;15;;;;0;;;;0;15;U;"Semis 
Fr€Œôùô®ne chalaros€Œôùô® 
Hdom =16m";;MULTIPOLYGON (((168475.851668509 152283.017208599,168464.876751831 152293.81220861,168502.839168536 152335.013125319,168531.985668566 152364.699375349,168546.379001914 152351.205625335,168475.851668509 152283.017208599)))
23;2;A;1;A1;;juil-18;1.08;10754.3;G3;70%;FV;FR;1;PS 90%;1941;EP 10%;1941;;;Ronce, foug€Œôùô®re;0;100;0;21;0;100;0;3;;;;0;24;B;Peuplement €Œôùô®duqu€Œôùô® par le coefficient de Hartz;;MULTIPOLYGON (((166207.252680606 152511.828643612,166181.494643662 152448.569935233,166160.66093731 152383.796048211,166140.13679051 152343.169186166,166101.854114536 152346.886085759,166089.132049364 152348.651435174,166129.558918638 152487.804994103,166137.396698422 152496.295922203,166150.677380833 152511.318333455,166189.86627975 152517.414384398,166207.252680606 152511.828643612)))
24;2;A;2;A2;6509.13;juil-18;0.65;6509.13;G3;100%;FA;FR;1;EP 100%;1960;;;;;Foug€Œôùô®re;0;29;71;41;;;;0;;;;0;41;S;;;MULTIPOLYGON (((166140.13679051 152343.169186166,166160.66093731 152383.796048211,166181.494643662 152448.569935233,166207.252680606 152511.828643612,166215.207368486 152517.889358187,166246.647325345 152506.525518359,166242.859378736 152497.813241157,166217.101341791 152442.130425997,166203.464733997 152411.826853121,166181.482649437 152339.154879376,166140.13679051 152343.169186166)))
34;2;A;3;A3;3672.75;juil-18;0.37;3672.75;G1;70%;FJ;FIB;4;;1980;;;;;CR, BV, MR, JR, LS, CT, PG;29;65;6;28.5;;;;0;;;;0;28.5;M;"Ancienne p€Œôùô®pini€Œôùô®re volante ayant €Œôùô®volu€Œôùô® vers futaie. Pr€Œôùô®sence de perchis sous la futaie.
Circonf€Œôùô®rence [cm] H€Œôùô®tre : 167, 190, 140, 180, 150, 163, 201, 204, 186
Noyer : 80, 85, 87, 100
Epicea: 128, 141, 148
Ch€Œôùô®taigner : 177, 182. 28 m de h";;MULTIPOLYGON (((166217.101341791 152442.130425997,166242.859378736 152497.813241157,166246.647325345 152506.525518359,166263.1897442 152503.347217795,166306.952162296 152494.939129515,166287.84907046 152447.760281494,166271.958494339 152447.865937053,166217.101341791 152442.130425997)))
31;2;A;4;A4;2542.12;juil-18;0.25;2542.12;G3;70%;FJ;FR;3;TY 80%;1957;MJ 20%;1957;;;;68;5;26;17.5;;;;0;;;;0;17.5;B;;;MULTIPOLYGON (((166271.958494339 152447.865937053,166251.519374831 152416.587890534,166243.157916851 152382.522691355,166200.284408021 152401.649809999,166203.464733997 152411.826853121,166217.101341791 152442.130425997,166271.958494339 152447.865937053)))
35;2;A;5;A5;2776.66;juil-18;0.28;2776.66;G1;70%;FJ;FIB;4;;1980;;;;;CR, BV, MR, JR, LS, CT, PG;29;65;6;28.5;;;;0;;;;0;28.5;M;"Ancienne p€Œôùô®pini€Œôùô®re volante ayant €Œôùô®volu€Œôùô® vers futaie. Pr€Œôùô®sence de perchis sous la futaie.
Circonf€Œôùô®rence [cm] H€Œôùô®tre : 167, 190, 140, 180, 150, 163, 201, 204, 186
Noyer : 80, 85, 87, 100
Epicea: 128, 141, 148
Ch€Œôùô®taigner : 177, 182. 28 m de h";;MULTIPOLYGON (((166181.482649437 152339.154879373,166200.284408021 152401.649809999,166243.157916851 152382.522691355,166232.425322644 152334.208809221,166181.482649437 152339.154879373)))
27;2;A;6;A6;2648.11;juil-18;0.26;2648.11;G3;100%;FA;FR;1;EP 100%;1960;;;;;Foug€Œôùô®re;0;29;71;41;;;;0;;;;0;41;S;;;MULTIPOLYGON (((166243.157916851 152382.522691355,166251.519374831 152416.587890534,166271.958494339 152447.865937053,166287.84907046 152447.760281494,166258.331832236 152353.723393798,166254.546895872 152331.537056217,166232.425322644 152334.208809221,166243.157916851 152382.522691355)))
29;2;A;7;A7;6861.79;juil-18;0.69;6861.79;G3;80%;FJ;FR;1;PK 100%;1978;;;;;Foug€Œôùô®re Rhododendron;11;89;0;17;;;;0;;;;0;17;B;"Peuplement exp€Œôùô®rimental unique issu d'un verger €Œôùô® graine qui a €Œôùô®t€Œôùô® coup€Œôùô®. N€Œôùô®cessit€Œôùô® de faire connaitre ce peuplement. Travail de fin d'€Œôùô®tude.
 Aspect verger €Œôùô® graine. Le ph€Œôùô®notype de chaque arbre est bien connu (cfr 22)";Verger €Œôùô® graine de Koekelare;MULTIPOLYGON (((166306.952162296 152494.939129515,166330.79780188 152484.100202431,166305.265262153 152324.387924802,166254.546895872 152331.537056212,166258.331832236 152353.723393798,166286.513042653 152444.460697669,166306.952162296 152494.939129515)))
25;2;A;8;A8;4857.75;juil-18;0.49;4857.75;G3;100%;FA;FR;1;EP 100%;1960;;;;;Foug€Œôùô®re;0;29;71;41;;;;0;;;;0;41;S;;;MULTIPOLYGON (((166305.265262153 152324.3879248,166309.413457761 152349.194031505,166330.79780188 152484.100202431,166357.430594142 152477.28716255,166338.849576285 152320.896928917,166305.265262153 152324.3879248)))
36;2;A;9;A9;4779.14;juil-18;0.48;4779.14;G4;70%;FJ;FR;3;MH 60 %;1987;CR 40%;1987;;;;13;60;27;18;;;;0;;;;0;18;S;Il va falloir choisir entre les ch€Œôùô®nes rouges et les m€Œôùô®l€Œôùô®zes.;;MULTIPOLYGON (((166357.430594142 152477.28716255,166396.760996787 152463.04043487,166369.198572119 152332.045539631,166341.00120432 152339.006464881,166357.430594142 152477.28716255)))
